country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,大连鲧城,Dalian K'un City,dalian-k-un-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/57778.png?lm=1773952159,out,2026-07-22,欧阳成卓,Chengzhuo Ouyang,1515343,6447669,51208265,中国,懂球帝,19,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,温州队,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,in,2026-07-03,江文豪,Wenhao Jiang,839306,6398868,50584715,中国,懂球帝,26,LB,Left-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,北京国安,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,in,2026-07-09,文俊杰,Junjie Wen,363581,6413398,50404626,中国,懂球帝,29,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,佛山南狮,,loan,,€75k,0.075,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,in,2026-07-22,钱若帆,Ruofan Qian,1242794,6448319,50965335,中国,懂球帝,20,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Shaanxi Union U20,,promotion,,?,,Promotion,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,in,2026-07-22,杨硕,Shuo Yang,1346405,6448315,50916384,中国,懂球帝,17,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Shaanxi Union U20,,promotion,,?,,Promotion,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,in,2026-07-04,Elkut Eysajan,,789637,6402209,,,,21,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,无锡吴钩,,loan-return,,€100k,0.1,End of loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,out,2026-07-09,阿卜杜瓦哈普-艾尼瓦尔,Abduwahap Aniwar,661943,6413396,50568231,中国,懂球帝,26,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,佛山南狮,,loan,,€75k,0.075,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,out,2026-07-21,王宇翔,Yuxiang Wang,1130487,6444104,50873810,中国,懂球帝,21,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,温州队,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,out,2026-07-09,王维朴,Weipu Wang,281517,6414341,50388157,中国,懂球帝,32,DM,Defensive Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,长春亚泰,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,out,2026-07-07,Elkut Eysajan,,789637,6410928,,,,21,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,大连鲧城,,loan,,€100k,0.1,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,out,2026-07-08,陈彦朴,Yanpu Chen,589613,6411108,50584716,中国,懂球帝,25,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,贵州筑城竞技,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,陕西联合,Shaanxi Union,shaanxi-union,https://tmssl.akamaized.net//images/wappen/homepageSmall/108084.png?lm=1777215453,out,2026-07-03,Xiaoyi Li,,1252398,6451674,,,,23,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Shaanxi Union Reserves ,,other,,€25k,0.025,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,苏州东吴,Suzhou Dongwu,suzhou-dongwu,https://tmssl.akamaized.net//images/wappen/homepageSmall/39268.png?lm=1522271755,in,2026-07-21,于卓威,Zhuowei Yu,1125736,6444768,50795398,中国,懂球帝,19,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Dalian Yingbo U19,,transfer,,?,,€13k,0.013,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,苏州东吴,Suzhou Dongwu,suzhou-dongwu,https://tmssl.akamaized.net//images/wappen/homepageSmall/39268.png?lm=1522271755,in,2026-06-27,Farley Rosa,,197622,6383986,,,,32,LW,Left Winger,Brazil,https://tmssl.akamaized.net//images/flagge/tiny/26.png?lm=1520611569,Panetolikos,,free,,€400k,0.4,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,苏州东吴,Suzhou Dongwu,suzhou-dongwu,https://tmssl.akamaized.net//images/wappen/homepageSmall/39268.png?lm=1522271755,in,2026-07-03,Omar Bugiel,,487847,6399437,,,,32,CF,Centre-Forward,Lebanon,https://tmssl.akamaized.net//images/flagge/tiny/94.png?lm=1520611569,AFC Wimbledon,,free,,€150k,0.15,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-02,外力-库尔班,Weli Qurban,1239339,6397478,50961507,中国,懂球帝,20,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,山西崇德荣海,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-04,杨贺,He Yang,211427,6402205,50387949,中国,懂球帝,36,LW,Left Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Hougang United,,free,,€10k,0.01,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-21,Bruno Baio,,406805,6444892,,,,30,CF,Centre-Forward,Brazil,https://tmssl.akamaized.net//images/flagge/tiny/26.png?lm=1520611569,Uthai Thani FC,,free,,€450k,0.45,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-22,董华洋,Huayang Dong,1020083,6446241,50758667,中国,懂球帝,23,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Qinghai Kunlun,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-22,郑豪,Hao Zheng,945585,6446248,50753184,中国,懂球帝,24,GK,Goalkeeper,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Qinghai Kunlun,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-08,韩奇臻,Qizhen Han,1338950,6411384,51048038,中国,懂球帝,26,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Without Club,,other,,?,,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-22,杨子琦,Ziqi Yang,1258236,6446243,51012749,中国,懂球帝,21,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Nanjing City U21,,promotion,,?,,Promotion,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,in,2026-07-02,丁云峰,Yunfeng Ding,945589,6223389,50753183,中国,懂球帝,24,RM,Right Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,山西崇德荣海,,loan-return,,?,,End of loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,out,2026-07-20,余梦辉,Menghui Yu,1252393,6441160,50974989,中国,懂球帝,20,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,深圳新鹏城,,transfer,,€125k,0.125,€65k,0.065,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,out,2026-07-03,丁云峰,Yunfeng Ding,945589,6398873,50753183,中国,懂球帝,24,RM,Right Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,山西崇德荣海,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,out,2026-07-17,努尔扎提-努尔兰,Nurzat Nurlan,1272321,6433762,50993191,中国,懂球帝,22,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,山西崇德荣海,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,out,2026-07-22,Robertinho,,729251,6475249,,,,30,DM,Defensive Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/tiny/26.png?lm=1520611569,Without Club,,other,,€250k,0.25,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,out,2026-07-07,Shihao Wang,,943381,6451684,,,,23,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Nanjing City Reserves,,other,,€10k,0.01,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,南京城市,Nanjing City,nanjing-city,https://tmssl.akamaized.net//images/wappen/homepageSmall/72879.png?lm=1680038357,out,2026-07-22,Lipeng Wang,,945581,6451680,,,,24,GK,Goalkeeper,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Nanjing City Reserves,,other,,€25k,0.025,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,in,2026-07-02,吴润东,Rundong Wu,1381251,6396309,51246530,中国,懂球帝,18,AM,Attacking Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,FK Ole U17,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,in,2026-07-03,Stefan Tomovic,,705970,6399991,,,,24,AM,Attacking Midfield,Serbia,https://tmssl.akamaized.net//images/flagge/tiny/215.png?lm=1520611569,FK Spartak Subotica,,free,,€800k,0.8,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,in,2026-07-18,徐友刚,Yougang Xu,353071,6436993,50251891,中国,懂球帝,30,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,石家庄功夫,,free,,€75k,0.075,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,out,2026-07-22,龚纯洁,Chunjie Gong,492076,6446557,50452546,中国,懂球帝,27,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,上海海港富盛经开,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,out,2026-07-21,龙俊源,Junyuan Long,1139454,6444765,50995215,中国,懂球帝,21,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广东铭途,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,out,2026-07-20,刘帅,Shuai Liu,425288,6441153,50388139,中国,懂球帝,37,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广东铭途,,free,,€10k,0.01,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,out,2026-07-09,向若可,Ruoke Xiang,1090369,6413395,50821481,中国,懂球帝,21,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,上海海港富盛经开,,free,,€25k,0.025,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,out,2026-07-22,陈浩玮,Hao-Wei Chen,198884,6446250,50113770,中国台北,懂球帝,34,RW,Right Winger,Chinese Taipei,https://tmssl.akamaized.net//images/flagge/tiny/164.png?lm=1679300082,石家庄功夫,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,宁波队,Ningbo FC,ningbo-fc,https://tmssl.akamaized.net//images/wappen/homepageSmall/41626.png?lm=1777215434,out,2026-07-01,刘博洋,Boyang Liu,363564,6389866,50385222,中国,懂球帝,29,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,无锡吴钩,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,in,2026-07-09,阿卜杜瓦哈普-艾尼瓦尔,Abduwahap Aniwar,661943,6413396,50568231,中国,懂球帝,26,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,陕西联合,,loan,,€75k,0.075,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,in,2026-07-21,张泽斌,Zebin Zhang,1520409,6444110,51212889,中国,懂球帝,19,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,泰安天贶,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,in,2026-07-16,Milos Deletic,,203608,6432139,,,,32,RW,Right Winger,Serbia,https://tmssl.akamaized.net//images/flagge/tiny/215.png?lm=1520611569,Iraklis Thessaloniki,,free,,€350k,0.35,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,in,2026-07-03,徐越,Yue Xu,509013,6398870,50474025,中国,懂球帝,26,CM,Central Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,长春亚泰,,free,,€50k,0.05,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,in,2026-07-16,黄雍海,Yonghai Huang,1041109,6432130,50789438,中国,懂球帝,21,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,上海海港B队,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,out,2026-07-15,陈国抗,Guokang Chen,509010,6429243,50557211,中国,懂球帝,27,RM,Right Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,无锡吴钩,,free,,€50k,0.05,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,out,2026-07-15,韩昆达,Kunda Han,823578,6429238,50751473,中国,懂球帝,21,LM,Left Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,厦门飞鹭,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,out,2026-07-09,文俊杰,Junjie Wen,363581,6413398,50404626,中国,懂球帝,29,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,陕西联合,,loan,,€75k,0.075,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,out,2026-07-03,Minghao Wang,,1259243,6451695,,,,20,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Foshan Nanshi Reserve,,other,,?,,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,佛山南狮,Foshan Nanshi,foshan-nanshi,https://tmssl.akamaized.net//images/wappen/homepageSmall/54134.png?lm=1705703207,out,2026-07-17,Gabriel Bispo,,671048,6436813,,,,29,DM,Defensive Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/tiny/26.png?lm=1520611569,Without Club,,other,,€325k,0.325,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,深圳青年人,Shenzhen Juniors,shenzhen-juniors,https://tmssl.akamaized.net//images/wappen/homepageSmall/108131.png?lm=1708369713,in,2026-07-09,刘小龙,Xiaolong Liu,996883,6414336,50751875,中国,懂球帝,22,LW,Left Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,青岛西海岸,,transfer,,€75k,0.075,€32k,0.032,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,深圳青年人,Shenzhen Juniors,shenzhen-juniors,https://tmssl.akamaized.net//images/wappen/homepageSmall/108131.png?lm=1708369713,in,2026-07-22,Joel Nouble,,324152,6447688,,,,30,CF,Centre-Forward,England,https://tmssl.akamaized.net//images/flagge/tiny/189.png?lm=1520611569,Livingston FC,,free,,€150k,0.15,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,深圳青年人,Shenzhen Juniors,shenzhen-juniors,https://tmssl.akamaized.net//images/wappen/homepageSmall/108131.png?lm=1708369713,in,2026-07-01,袁博涵,Bohan Yuan,1397423,6404269,51106531,中国,懂球帝,16,LW,Left Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Shenzhen Juniors Youth,,promotion,,?,,Promotion,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,深圳青年人,Shenzhen Juniors,shenzhen-juniors,https://tmssl.akamaized.net//images/wappen/homepageSmall/108131.png?lm=1708369713,out,2026-07-08,柯源,Yuan Ke,571409,6411102,50698202,中国,懂球帝,28,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,兰州陇原竞技,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,深圳青年人,Shenzhen Juniors,shenzhen-juniors,https://tmssl.akamaized.net//images/wappen/homepageSmall/108131.png?lm=1708369713,out,2026-07-15,陈维麒,Weiqi Chen,791166,6429240,50628249,中国,懂球帝,24,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广州蒲公英,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,深圳青年人,Shenzhen Juniors,shenzhen-juniors,https://tmssl.akamaized.net//images/wappen/homepageSmall/108131.png?lm=1708369713,out,2026-07-22,Arnold Garita,,252661,6451690,,,,31,CF,Centre-Forward,Cameroon,https://tmssl.akamaized.net//images/flagge/tiny/31.png?lm=1520611569,Shenzhen Juniors Reserves,,other,,€700k,0.7,?,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中甲,广西恒宸,Guangxi Hengchen,guangxi-hengchen,https://tmssl.akamaized.net//images/wappen/homepageSmall/98029.png?lm=1655062770,in,2026-07-09,张兆致,Zhaozhi Zhang,1040499,6414331,50787618,中国,懂球帝,22,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,梅州客家,,free,,€25k,0.025,Free,0.0,true,
