country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leicester City,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1003.png?lm=4711,out,,Jordan James,,667517,,,,,21,CM,Central Midfield,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Stade Rennais,,loan-return,,€12.00m,12.0,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leicester City,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1003.png?lm=4711,out,,Harry Howell,,1067168,,,,,19,AM,Attacking Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Brighton U21,,loan-return,,€8.00m,8.0,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Nathan Baxter,,342050,,,,,27,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Watford,,free,,€700k,0.7,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Isaac Hayden,,206225,,,,,31,DM,Defensive Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,QPR,,free,,€400k,0.4,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Tony Springett,,570864,,,,,23,RW,Right Winger,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Norwich,,free,,€800k,0.8,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Jaze Kabia,,572810,,,,,26,CF,Centre-Forward,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Grimsby Town,,other,,€200k,0.2,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Fin Stevens,,587019,,,,,23,RB,Right-Back,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,St. Pauli,,other,,€500k,0.5,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Armando Dobra,,664581,,,,,25,LW,Left Winger,Albania,https://img.a.transfermarkt.technology/flagge/tiny/3.png?lm=4711,Chesterfield,,other,,€350k,0.35,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Joseph Olowu,,469249,,,,,26,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Stockport,,other,,€375k,0.375,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Alfie Gilchrist,,790992,,,,,22,RB,Right-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,West Brom,,loan,,€3.50m,3.5,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Yusuf Akhamrich,,1047345,,,,,20,RW,Right Winger,Morocco,https://img.a.transfermarkt.technology/flagge/tiny/107.png?lm=4711,Tottenham U21,,loan,,€200k,0.2,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Nicholas Oyekunle,,1081149,,,,,19,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Southampton,,loan,,€200k,0.2,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Tariq Al-Sadi,,1081154,,,,,20,Striker,Striker,Oman,https://img.a.transfermarkt.technology/flagge/tiny/126.png?lm=4711,Without Club,,other,,?,,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Zac Hambury,,1225833,,,,,18,Midfielder,Midfielder,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Leyton U21,,promotion,,?,,Promotion,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Alfie Wellens,,1362240,,,,,-,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Leyton U18,,promotion,,?,,Promotion,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Zak O'Keefe,,1362245,,,,,-,Midfielder,Midfielder,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Leyton U18,,promotion,,?,,Promotion,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Somto Boniface,,922472,,,,,20,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Ipswich U21,,loan,,?,,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Makai Welch,,1089061,,,,,20,DM,Defensive Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Hornchurch,,loan-return,,?,,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Tyreeq Bakinson,,425716,,,,,28,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Plymouth,,loan-return,,€350k,0.35,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,in,,Josh Koroma,,429578,,,,,28,LW,Left Winger,Sierra Leone,https://img.a.transfermarkt.technology/flagge/tiny/152.png?lm=4711,Chesterfield,,loan-return,,€800k,0.8,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Dom Ballard,,864496,,,,,21,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bristol City,,transfer,,€2.00m,2.0,€5.80m,5.8,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Jack Simpson,,419930,,,,,29,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Chesterfield,,free,,€225k,0.225,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Makai Welch,,1089061,,,,,20,DM,Defensive Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Hornchurch,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Dan Happe,,491174,,,,,27,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Aberdeen FC,,free,,€300k,0.3,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Tom James,,325105,,,,,30,RB,Right-Back,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Bristol Rovers,,free,,€300k,0.3,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Hayden Bullas,,1225829,,,,,20,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bromley,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Sonny Perkins,,670877,,,,,22,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Wigan,,other,,€600k,0.6,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Azeem Abdulai,,859940,,,,,23,DM,Defensive Midfield,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Hibernian FC,,other,,€400k,0.4,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Tyreeq Bakinson,,425716,,,,,27,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Plymouth,,loan,,€350k,0.35,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Tobi Oluwayemi,,609881,,,,,23,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,€150k,0.15,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Diallang Jaiyesimi,,415816,,,,,28,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,€125k,0.125,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Zak O'Keefe,,1362245,,,,,-,Midfielder,Midfielder,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Welling Utd.,,loan,,?,,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Josh Koroma,,429578,,,,,27,LW,Left Winger,Sierra Leone,https://img.a.transfermarkt.technology/flagge/tiny/152.png?lm=4711,Chesterfield,,loan,,€800k,0.8,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Nicholas Oyekunle,,1081149,,,,,20,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Southampton,,loan-return,,€200k,0.2,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Somto Boniface,,922472,,,,,21,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Ipswich,,loan-return,,?,,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Will Dennis,,582078,,,,,25,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bournemouth,,loan-return,,€325k,0.325,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Daniel Bachmann,,120186,,,,,31,GK,Goalkeeper,Austria,https://img.a.transfermarkt.technology/flagge/tiny/127.png?lm=4711,Watford,,loan-return,,€400k,0.4,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Leyton Orient,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1150.png?lm=4711,out,,Kaelan Casey,,845321,,,,,21,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,West Ham,,loan-return,,€900k,0.9,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Callum Marshall,,953135,,,,,21,CF,Centre-Forward,Northern Ireland,https://img.a.transfermarkt.technology/flagge/tiny/192.png?lm=4711,West Ham,,transfer,,€2.00m,2.0,€1.75m,1.75,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Gideon Kodua,,883165,,,,,21,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,West Ham U21,,transfer,,€400k,0.4,€1.15m,1.15,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Kasey Palmer,,258216,,,,,29,AM,Attacking Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Hull City,,transfer,,€900k,0.9,€580k,0.58,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,George Johnston,,318549,,,,,27,CB,Centre-Back,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Bolton,,free,,€800k,0.8,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Emilio Lawrence,,872962,,,,,20,LW,Left Winger,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Man City U21,,loan,,€200k,0.2,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Harrison Ashby,,559130,,,,,24,RB,Right-Back,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Newcastle,,loan,,€1.20m,1.2,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Oliver Lynch,,965955,,,,,21,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Luton U21,,promotion,,?,,Promotion,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Zack Nelson,,965940,,,,,21,AM,Attacking Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,AFC Wimbledon,,loan-return,,€600k,0.6,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Cauley Woodrow,,169801,,,,,31,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Wycombe,,loan-return,,€400k,0.4,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Lasse Nordås,,781270,,,,,24,CF,Centre-Forward,Norway,https://img.a.transfermarkt.technology/flagge/tiny/125.png?lm=4711,Heerenveen,,loan-return,,€3.50m,3.5,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Millenic Alli,,916542,,,,,26,LW,Left Winger,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Portsmouth,,loan-return,,€1.50m,1.5,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Joe Gbodé,,959595,,,,,22,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Shrewsbury,,loan-return,,€125k,0.125,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Ethon Archer,,1201875,,,,,23,LW,Left Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Port Vale,,loan-return,,€200k,0.2,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Jerry Yates,,351261,,,,,29,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Sheff Wed,,loan-return,,€1.30m,1.3,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Christ Makosso,,1113528,,,,,22,CB,Centre-Back,Congo,https://img.a.transfermarkt.technology/flagge/tiny/85.png?lm=4711,Oxford United,,loan-return,,€800k,0.8,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Reuell Walters,,878160,,,,,21,RB,Right-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Blackpool,,loan-return,,€2.50m,2.5,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,in,,Jacob Brown,,469958,,,,,28,CF,Centre-Forward,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Portsmouth,,loan-return,,€1.00m,1.0,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Christ Makosso,,1113528,,,,,22,CB,Centre-Back,Congo,https://img.a.transfermarkt.technology/flagge/tiny/85.png?lm=4711,AJ Auxerre,,transfer,,€800k,0.8,€2.30m,2.3,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Millenic Alli,,916542,,,,,26,LW,Left Winger,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Charlton,,transfer,,€1.50m,1.5,€1.80m,1.8,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Elijah Adebayo,,319900,,,,,28,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bristol City,,free,,€2.00m,2.0,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Cohen Bramall,,480191,,,,,30,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,MK Dons,,free,,€350k,0.35,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Jacob Brown,,469958,,,,,28,CF,Centre-Forward,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Reading,,free,,€1.00m,1.0,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Zack Nelson,,965940,,,,,21,AM,Attacking Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,AFC Wimbledon,,free,,€600k,0.6,Free,0.0,,false
